timestamp,symbol,label,trend_score,osc_score,vol_score,pa_score,total_score,rsi,price,change_24h,quote_vol_24h,reasons
2025-11-22T13:45:49.847606,USDEUSDT,STRONG_BUY,2,4,1,1,8,49.987683931423646,0.9993,0.01,81055200.4201,Trend: MACD hist positive; Trend: Momentum(0.00) & AO(0.0000) bullish; Trend: HTF (1h) trend confirms; Osc: RSI=50.0 in healthy zone; Osc: StochK=50.0 neutral
2025-11-22T13:45:50.586842,WLFIUSDT,STRONG_BUY,4,4,2,0,10,52.53869739765349,0.1426,15.559,65017048.21282,"Trend: ADX=16.9 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.5 in healthy zone; Osc: CCI=77.4 positive"
2025-11-22T13:45:51.313214,2ZUSDT,STRONG_BUY,3,4,3,0,10,48.07353784290436,0.13285,13.073,35203248.99133,"Trend: ADX=16.9 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=48.1 in healthy zone; Osc: StochK=75.7 bullish"
2025-11-22T13:45:52.057921,ZKCUSDT,STRONG_BUY,4,4,2,0,10,56.2006796413348,0.1495,10.659,19767663.34955,"Trend: ADX=16.8 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=56.2 in healthy zone; Osc: CCI=208.2 strong bullish"
2025-11-22T14:11:06.999954,BTCUSDT,STRONG_BUY,3,5,3,2,13,52.37016647340536,84153.59,0.151,2642399379.3188305,"Trend: ADX=17.6 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.4 in healthy zone; Osc: StochK=75.6 bullish"
2025-11-22T14:11:07.776215,ETHUSDT,STRONG_BUY,3,5,3,2,13,50.58209665711986,2729.88,-0.333,1513947555.980933,"Trend: ADX=25.1 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive; Osc: RSI=50.6 in healthy zone; Osc: StochK=66.1 bullish"
2025-11-22T14:11:08.526157,USDEUSDT,STRONG_BUY,2,3,3,1,9,49.98768393142365,0.9993,0.01,80585716.4975,Trend: MACD hist positive; Trend: Momentum(0.00) & AO(0.0000) bullish; Trend: HTF (1h) trend confirms; Osc: RSI=50.0 in healthy zone; Osc: StochK=50.0 neutral
2025-11-22T14:11:09.328780,WLFIUSDT,STRONG_BUY,4,5,2,0,11,56.72886150087169,0.1434,16.87,65291193.32617,"Trend: ADX=17.0 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=56.7 in healthy zone; Osc: StochK=79.2 bullish"
2025-11-22T14:11:10.080958,WIFUSDT,STRONG_BUY,2,4,1,3,10,52.242544844711325,0.323,-3.869,44559012.20209,"Trend: ADX=18.3 moderate, DI+>DI-; Trend: Price>EMA20; Trend: Partial momentum bullish; Osc: RSI=52.2 in healthy zone; Osc: StochK=46.2 neutral"
2025-11-22T14:11:10.859034,HBARUSDT,STRONG_BUY,4,5,3,3,15,50.083786373352694,0.12801,-1.158,35738291.13577,"Trend: ADX=22.6 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=50.1 in healthy zone; Osc: StochK=53.5 bullish"
2025-11-22T14:11:14.641924,ICPUSDT,STRONG_BUY,3,4,3,1,11,46.98270151895003,4.116,-4.457,32209173.42249,"Trend: ADX=27.4 strong, DI+>DI-; Trend: MACD hist positive & rising; Osc: RSI=47.0 in healthy zone; Osc: StochK=47.0 neutral; Osc: StochRSI=57.7 rising"
2025-11-22T14:11:15.426055,WLDUSDT,STRONG_BUY,3,5,2,1,11,52.72637248611212,0.595,-0.668,31675579.0745,"Trend: ADX=15.0 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.7 in healthy zone; Osc: StochK=66.7 bullish"
2025-11-22T14:11:16.202205,AAVEUSDT,STRONG_BUY,4,5,4,2,15,50.70403461787976,156.87,1.226,27740488.0424,"Trend: ADX=22.0 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=50.7 in healthy zone; Osc: StochK=56.4 bullish"
2025-11-22T14:11:16.972768,ZKCUSDT,ULTRA_BUY,5,4,3,2,14,60.07360024295472,0.1506,10.898,19987158.73677,"Trend: ADX=16.5 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=60.1 in healthy zone; Osc: CCI=209.3 strong bullish"
2025-11-22T14:11:17.757246,WBTCUSDT,STRONG_BUY,3,5,3,2,13,52.495086109761026,84002.61,0.286,18765590.0632695,"Trend: ADX=17.4 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.5 in healthy zone; Osc: StochK=77.0 bullish"
2025-11-22T14:11:21.566096,CAKEUSDT,STRONG_BUY,4,3,3,2,12,77.08355807923348,2.163,5.874,17035046.18965,"Trend: ADX=19.7 moderate, DI+>DI-; Trend: Price>EMA20>EMA50 alignment; Trend: MACD hist positive & rising; Osc: CCI=252.6 strong bullish; Osc: StochRSI=100.0 strong"
2025-11-22T14:11:22.326211,APTUSDT,STRONG_BUY,2,3,1,3,9,49.02725227839274,2.319,-7.277,16471333.45224,"Trend: ADX=25.1 strong, DI+>DI-; Trend: Price>EMA20; Osc: RSI=49.0 in healthy zone; Osc: StochK=55.0 bullish; Osc: StochRSI=73.0 rising"
2025-11-22T14:12:31.546099,TRXUSDT,STRONG_BUY,2,5,3,3,13,49.10022641552034,0.2748,-0.866,150969637.60336,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=49.1 in healthy zone; Osc: StochK=71.4 bullish; Osc: CCI=30.7 positive
2025-11-22T14:12:32.376092,2ZUSDT,STRONG_BUY,4,3,3,2,12,67.67850390682545,0.14215,18.855,37675826.42785,"Trend: ADX=16.8 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: StochK=55.5 bullish; Osc: CCI=327.2 strong bullish"
2025-11-22T14:12:33.255955,ENAUSDT,STRONG_BUY,2,4,2,4,12,50.805401035786524,0.2303,-2.457,33787318.36505,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=50.8 in healthy zone; Osc: StochK=58.8 bullish; Osc: StochRSI=78.5 rising
2025-11-22T14:12:34.027915,OPUSDT,STRONG_BUY,2,5,3,3,13,52.814797771239775,0.3002,-6.538,19385801.081303,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.8 in healthy zone; Osc: StochK=68.4 bullish; Osc: CCI=22.6 positive
2025-11-22T14:12:34.826394,0GUSDT,STRONG_BUY,6,4,3,2,15,71.55440212773594,1.327,4.736,16109452.75656,"Trend: ADX=26.1 strong, DI+>DI-; Trend: Price>EMA20>EMA50 alignment; Trend: MACD hist positive & rising; Osc: StochK=76.0 bullish; Osc: CCI=319.5 strong bullish"
2025-11-22T14:12:35.576014,SUPERUSDT,STRONG_BUY,4,4,3,3,14,51.873712465364875,0.1949,0.776,12110517.8692,"Trend: ADX=23.5 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=51.9 in healthy zone; Osc: StochK=46.5 neutral"
2025-11-22T14:12:39.345847,TONUSDT,STRONG_BUY,3,5,2,1,11,54.59719525518952,1.515,-0.525,11872722.3136,"Trend: ADX=16.6 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=54.6 in healthy zone; Osc: StochK=73.7 bullish"
2025-11-22T14:12:40.217796,POLUSDT,STRONG_BUY,3,4,4,3,14,57.03911989329518,0.1319,-0.827,10930385.68081,"Trend: ADX=15.7 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=57.0 in healthy zone; Osc: CCI=109.4 strong bullish"
2025-11-22T14:13:51.565701,LINKUSDT,STRONG_BUY,2,4,1,3,10,50.45603701116638,11.89,-1.164,66561709.5636,"Trend: ADX=20.0 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive; Osc: RSI=50.5 in healthy zone; Osc: StochK=51.7 bullish"
2025-11-22T14:13:52.330821,ERAUSDT,STRONG_BUY,2,4,4,4,14,52.06512588138318,0.2522,-1.292,10866999.26628,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.1 in healthy zone; Osc: StochK=60.4 bullish; Osc: CCI=61.2 positive
2025-11-22T14:13:53.095850,ARUSDT,STRONG_BUY,2,5,2,3,12,53.20592592737195,3.76,1.897,10113803.5762,"Trend: ADX=15.7 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive; Osc: RSI=53.2 in healthy zone; Osc: StochK=55.6 bullish"
2025-11-22T14:13:53.899192,FFUSDT,STRONG_BUY,2,5,4,3,14,57.209979524257015,0.12613,-3.148,9829821.020059,Trend: Price>EMA20; Trend: MACD hist positive & rising; Trend: Partial momentum bullish; Osc: RSI=57.2 in healthy zone; Osc: StochK=72.5 bullish
2025-11-22T14:13:54.666043,INJUSDT,STRONG_BUY,4,4,0,2,10,61.894246740409706,5.4,-1.46,9731219.2875,"Trend: ADX=14.7 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=61.9 in healthy zone; Osc: CCI=160.3 strong bullish"
2025-11-22T14:13:55.427067,SYRUPUSDT,STRONG_BUY,4,5,1,1,11,54.67157862563845,0.2925,2.273,9500622.03186,"Trend: ADX=20.6 strong, DI+>DI-; Trend: Price>EMA20>EMA50 alignment; Trend: MACD hist positive; Osc: RSI=54.7 in healthy zone; Osc: StochK=60.5 bullish"
2025-11-22T14:13:59.199007,ONDOUSDT,STRONG_BUY,3,5,3,3,14,52.29070591051374,0.4596,-1.161,9113013.99156,"Trend: ADX=16.6 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.3 in healthy zone; Osc: StochK=66.1 bullish"
2025-11-22T14:13:59.945669,SOMIUSDT,STRONG_BUY,3,5,1,3,12,52.77024584506005,0.2652,4.082,9011727.04266,"Trend: ADX=14.9 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.8 in healthy zone; Osc: StochK=61.4 bullish"
2025-11-22T14:15:12.047305,SOLUSDT,STRONG_BUY,2,5,2,1,10,52.90744043312694,126.67,-0.189,524998435.05661,Trend: Price>EMA20; Trend: MACD hist positive & rising; Trend: Partial momentum bullish; Osc: RSI=52.9 in healthy zone; Osc: StochK=67.4 bullish
2025-11-22T14:15:12.875660,XRPUSDT,STRONG_BUY,2,5,2,1,10,51.50576224264596,1.9163,-0.509,341559121.07958,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=51.5 in healthy zone; Osc: StochK=74.1 bullish; Osc: CCI=75.6 positive
2025-11-22T14:15:13.661640,BNBUSDT,STRONG_BUY,4,5,2,1,12,52.90985632002324,824.24,0.571,236220990.17919,"Trend: ADX=23.4 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.9 in healthy zone; Osc: StochK=53.4 bullish"
2025-11-22T14:15:14.486445,SUIUSDT,STRONG_BUY,2,5,2,1,10,50.963894475727585,1.3429,-2.871,96174803.65125,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=51.0 in healthy zone; Osc: StochK=64.4 bullish; Osc: CCI=42.2 positive
2025-11-22T14:15:15.265610,UNIUSDT,STRONG_BUY,2,5,1,1,9,45.3429235565352,6.111,-2.877,47926065.78603,Trend: MACD hist positive & rising; Trend: Partial momentum bullish; Osc: RSI=45.3 in healthy zone; Osc: StochK=51.3 bullish; Osc: CCI=6.4 positive
2025-11-22T14:15:16.061422,BFUSDUSDT,STRONG_BUY,3,4,1,2,10,53.65333108786366,1.0,0.0,34415727.954,Trend: Price>EMA20>EMA50 alignment; Trend: MACD hist positive; Trend: Momentum(0.00) & AO(0.0000) bullish; Osc: RSI=53.7 in healthy zone; Osc: CCI=83.3 positive
2025-11-22T14:15:19.862819,FETUSDT,STRONG_BUY,2,5,2,1,10,47.7575506763082,0.2718,-1.092,32232833.60599,Trend: Price>EMA20; Trend: MACD hist positive & rising; Trend: Partial momentum bullish; Osc: RSI=47.8 in healthy zone; Osc: StochK=67.1 bullish
2025-11-22T14:15:20.638571,ARBUSDT,STRONG_BUY,2,5,2,1,10,51.92537764912689,0.1986,-2.119,24171611.45953,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=51.9 in healthy zone; Osc: StochK=66.7 bullish; Osc: CCI=38.5 positive
2025-11-22T14:15:21.408524,XLMUSDT,STRONG_BUY,2,4,2,1,9,49.6521685193248,0.2287,0.351,12609700.1376,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=49.7 in healthy zone; Osc: StochK=50.0 neutral; Osc: CCI=17.0 positive
2025-11-22T14:15:22.184876,ETHFIUSDT,STRONG_BUY,2,4,2,1,9,49.38243642665849,0.691,-4.294,11929761.0497,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=49.4 in healthy zone; Osc: StochK=50.0 neutral; Osc: StochRSI=70.8 rising
2025-11-22T14:15:22.975893,MIRAUSDT,STRONG_BUY,4,5,2,0,11,59.18095189532765,0.177,13.099,11801026.57783,"Trend: ADX=17.6 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=59.2 in healthy zone; Osc: StochK=76.5 bullish"
2025-11-22T14:15:26.775893,MITOUSDT,STRONG_BUY,6,4,2,0,12,60.48112784460031,0.08521,9.118,8890797.003541,"Trend: ADX=24.4 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=60.5 in healthy zone; Osc: CCI=154.4 strong bullish"
2025-11-22T14:15:27.554168,EIGENUSDT,STRONG_BUY,2,5,2,1,10,50.63598250859162,0.561,-1.923,8226693.00862,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=50.6 in healthy zone; Osc: StochK=61.1 bullish; Osc: CCI=24.4 positive
2025-11-22T14:15:28.315824,RENDERUSDT,STRONG_BUY,2,5,2,1,10,53.43965788387051,1.678,-1.814,7982620.26031,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=53.4 in healthy zone; Osc: StochK=66.0 bullish; Osc: CCI=44.7 positive
2025-11-22T14:15:29.140293,BATUSDT,ULTRA_BUY,4,5,2,1,12,59.86724047823122,0.187,11.243,7145259.3861,"Trend: ADX=17.9 moderate, DI+>DI-; Trend: Price>EMA20>EMA50 alignment; Trend: MACD hist positive; Osc: RSI=59.9 in healthy zone; Osc: StochK=77.9 bullish"
2025-11-22T14:15:30.040002,TREEUSDT,STRONG_BUY,3,5,2,1,11,48.24996640083726,0.1395,-0.641,6710751.60243,"Trend: ADX=18.5 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=48.2 in healthy zone; Osc: StochK=70.0 bullish"
2025-11-22T14:16:43.245897,DOGEUSDT,STRONG_BUY,3,4,1,3,11,60.27585975914693,0.13922,0.0,213327531.31645,"Trend: ADX=16.0 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=60.3 in healthy zone; Osc: CCI=126.3 strong bullish"
2025-11-22T14:16:43.995735,ADAUSDT,STRONG_BUY,2,5,1,3,11,50.96401065692405,0.3995,-1.212,76993320.84723,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=51.0 in healthy zone; Osc: StochK=63.0 bullish; Osc: CCI=15.4 positive
2025-11-22T14:16:44.765024,PAXGUSDT,ULTRA_BUY,3,5,3,2,13,54.39537521388541,4060.96,-0.209,48651600.907091,"Trend: ADX=21.9 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive; Osc: RSI=54.4 in healthy zone; Osc: StochK=76.1 bullish"
2025-11-22T14:16:45.555988,DASHUSDT,STRONG_BUY,5,5,2,0,12,53.88040073517128,55.75,-14.402,46560302.5197,"Trend: ADX=21.4 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=53.9 in healthy zone; Osc: StochK=64.2 bullish"
2025-11-22T14:16:46.312418,NEARUSDT,STRONG_BUY,3,5,1,1,10,54.189357848750326,1.844,-3.556,46451844.4053,"Trend: ADX=16.2 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=54.2 in healthy zone; Osc: StochK=73.2 bullish"
2025-11-22T14:16:47.111064,TRUMPUSDT,STRONG_BUY,2,5,3,3,13,52.75728636099175,6.297,0.994,22503884.313087,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.8 in healthy zone; Osc: StochK=73.9 bullish; Osc: CCI=53.7 positive
2025-11-22T14:16:51.125575,VIRTUALUSDT,STRONG_BUY,4,5,3,3,15,52.576467014079704,0.8824,-3.563,19323504.24032,"Trend: ADX=24.8 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.6 in healthy zone; Osc: StochK=62.6 bullish"
2025-11-22T14:16:51.892677,SEIUSDT,STRONG_BUY,3,5,3,3,14,52.89369942049375,0.1315,-0.605,16921292.98703,"Trend: ADX=14.6 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.9 in healthy zone; Osc: StochK=67.4 bullish"
2025-11-22T14:16:52.708944,ZKUSDT,STRONG_BUY,2,5,1,3,11,52.4304696389412,0.0393,-4.31,14313402.830455,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.4 in healthy zone; Osc: StochK=68.2 bullish; Osc: CCI=28.9 positive
2025-11-22T14:16:53.465620,CRVUSDT,STRONG_BUY,4,4,2,1,11,56.115471350676366,0.3724,-0.957,13487850.16823,"Trend: ADX=26.3 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=56.1 in healthy zone; Osc: CCI=119.7 strong bullish"
2025-11-22T14:16:54.355846,AVNTUSDT,STRONG_BUY,4,5,1,3,13,51.2390717990071,0.3933,-1.626,12992062.96895,"Trend: ADX=23.2 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=51.2 in healthy zone; Osc: StochK=79.6 bullish"
2025-11-22T14:16:58.213441,LDOUSDT,STRONG_BUY,3,4,2,1,10,59.094864191316596,0.6186,1.76,11439758.690336,Trend: Price>EMA20; Trend: MACD hist positive & rising; Trend: Momentum(0.00) & AO(0.0006) bullish; Osc: RSI=59.1 in healthy zone; Osc: CCI=172.8 strong bullish
2025-11-22T14:16:58.982108,SUSDT,STRONG_BUY,3,4,2,1,10,58.77786913429758,0.1049,0.768,7501007.87351,"Trend: ADX=15.8 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=58.8 in healthy zone; Osc: CCI=119.2 strong bullish"
2025-11-22T14:16:59.758068,WCTUSDT,STRONG_BUY,4,5,3,3,15,49.46596400798877,0.1184,-12.941,6368691.86026,"Trend: ADX=45.9 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=49.5 in healthy zone; Osc: StochK=72.2 bullish"
2025-11-22T14:17:00.585799,NMRUSDT,STRONG_BUY,4,4,2,0,10,57.31732335249916,11.07,-7.364,6086970.2838,"Trend: ADX=15.5 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=57.3 in healthy zone; Osc: StochK=61.3 bullish"
2025-11-22T14:17:01.346083,ALGOUSDT,STRONG_BUY,4,4,2,1,11,55.13491142343256,0.1354,-0.147,5694922.7079,"Trend: ADX=23.5 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=55.1 in healthy zone; Osc: CCI=111.2 strong bullish"
2025-11-22T14:17:05.138376,ATOMUSDT,STRONG_BUY,3,4,2,1,10,56.71345031707734,2.489,-2.2,5593235.44546,"Trend: ADX=16.3 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=56.7 in healthy zone; Osc: CCI=105.7 strong bullish"
2025-11-22T14:17:05.895905,CFXUSDT,ULTRA_BUY,5,4,2,1,12,61.31640439604624,0.0817,1.114,5428072.6789,"Trend: ADX=23.7 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=61.3 in healthy zone; Osc: CCI=205.0 strong bullish"
2025-11-22T14:17:06.672623,MAVUSDT,STRONG_BUY,4,3,2,0,9,74.00198323596179,0.02675,8.3,5369337.20762,"Trend: ADX=15.7 moderate, DI+>DI-; Trend: Price>EMA20>EMA50 alignment; Trend: MACD hist positive & rising; Osc: CCI=324.4 strong bullish; Osc: StochRSI=100.0 strong"
2025-11-22T14:17:07.471853,DYDXUSDT,STRONG_BUY,4,3,2,1,10,65.48889029642123,0.2397,-1.236,5248672.069274,"Trend: ADX=16.4 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: CCI=230.4 strong bullish; Osc: StochRSI=100.0 strong"
2025-11-22T14:18:15.326990,FILUSDT,STRONG_BUY,4,5,2,1,12,52.396165336906996,1.62,-1.28,20855581.87359,"Trend: ADX=25.6 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.4 in healthy zone; Osc: StochK=65.8 bullish"
2025-11-22T14:18:16.107312,WBETHUSDT,STRONG_BUY,4,5,1,1,11,54.97078011027824,2966.2,0.49,5525636.332748,"Trend: ADX=26.4 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=55.0 in healthy zone; Osc: StochK=70.2 bullish"
2025-11-22T14:19:23.145569,BCHUSDT,STRONG_BUY,2,4,2,0,8,55.12288264987701,547.5,16.119,108251282.4121,Trend: Price>EMA20>EMA50 alignment; Trend: Partial momentum bullish; Trend: HTF (1h) trend confirms; Osc: RSI=55.1 in healthy zone; Osc: StochK=36.1 neutral
2025-11-22T14:19:23.944956,METUSDT,STRONG_BUY,2,5,1,1,9,51.82743022066455,0.3102,-0.609,30909111.73694,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=51.8 in healthy zone; Osc: StochK=60.5 bullish; Osc: CCI=26.1 positive
2025-11-22T14:22:42.470985,PNUTUSDT,STRONG_BUY,4,5,3,2,14,53.37877672342439,0.0808,-1.942,5199819.80261,"Trend: ADX=24.9 strong, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=53.4 in healthy zone; Osc: StochK=71.4 bullish"
2025-11-22T14:23:49.459419,DOTUSDT,STRONG_BUY,3,5,1,1,10,53.68004203878548,2.303,-3.479,17702150.74643,"Trend: ADX=19.8 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=53.7 in healthy zone; Osc: StochK=73.4 bullish"
2025-11-22T14:26:01.490653,XPLUSDT,STRONG_BUY,2,5,1,3,11,52.438093248657566,0.2022,-4.623,39507347.05018,Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=52.4 in healthy zone; Osc: StochK=63.5 bullish; Osc: CCI=17.5 positive
2025-11-22T14:30:26.472470,FDUSDUSDT,STRONG_BUY,2,3,3,1,9,51.19849104242738,0.9968,-0.01,236564570.2474,Trend: Price>EMA20; Trend: MACD hist positive & rising; Trend: Partial momentum bullish; Osc: RSI=51.2 in healthy zone; Osc: StochRSI=100.0 strong
2025-11-22T14:38:07.762269,TAOUSDT,STRONG_BUY,3,5,1,1,10,50.77068689536298,269.5,-4.297,36668291.30641,"Trend: ADX=19.2 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=50.8 in healthy zone; Osc: StochK=62.8 bullish"
2025-11-22T14:40:08.512840,BTCUSDT,STRONG_BUY,4,4,2,1,11,59.30781440347515,84529.79,-0.396,2487151830.5342736,"Trend: ADX=18.8 moderate, DI+>DI-; Trend: Price>EMA20; Trend: MACD hist positive & rising; Osc: RSI=59.3 in healthy zone; Osc: CCI=174.8 strong bullish"
